row_id,order_id,product_id,sales,quantity,discount,profit,shipping_cost
15684,ES-2012-PG1882048-41249,FUR-FU-3950,155.70000000000002,3,0.0,34.2,9.87
15685,ES-2015-CM1183034-42363,OFF-AP-4737,527.01,2,0.5,-189.75,57.49
15686,ES-2015-RF1984045-42350,OFF-BI-3251,24.72,2,0.0,2.46,1.97
15687,ES-2015-RF1984045-42350,FUR-CH-4546,661.9049999999999,5,0.1,-36.79499999999999,67.17
15688,ES-2015-RF1984045-42350,OFF-AR-3460,29.01,1,0.0,11.88,2.23
15689,ES-2015-RF1984045-42350,TEC-AC-4179,647.13,11,0.0,70.94999999999999,22.4
15690,ES-2015-RF1984045-42350,OFF-ST-4056,345.30300000000005,3,0.1,7.623000000000005,17.77
15691,ES-2015-RF1984045-42350,TEC-MA-4190,111.078,3,0.15,27.378000000000004,7.45
15692,ES-2015-MG1789045-42364,FUR-FU-4065,232.62,2,0.0,104.64,27.12
15693,ES-2015-RD1948045-42369,OFF-ST-4269,557.28,3,0.1,216.72,51.79
15694,ES-2012-AR104058-41081,OFF-FA-6190,13.62,1,0.0,6.51,2.58
15695,ES-2012-AR104058-41081,OFF-BI-3724,196.92000000000004,4,0.0,78.72,31.72
15696,IT-2012-Dp13240139-41170,OFF-AR-5921,81.26999999999998,3,0.0,40.59,6.23
15697,ES-2013-BF1121548-41395,OFF-BI-3726,99.54000000000002,2,0.0,27.84,16.5
15698,ES-2012-HL1504045-41034,FUR-FU-6271,151.38,3,0.0,2.97,10.55
15699,IT-2015-KC1625548-42276,TEC-PH-3141,261.48,4,0.0,99.36,22.56
15700,ES-2013-SG20890139-41577,TEC-PH-5272,1168.83,9,0.0,46.71,107.88
15701,ES-2013-SG20890139-41577,FUR-FU-5741,83.16,5,0.3,2.3100000000000094,2.05
15702,ES-2013-SG20890139-41577,FUR-BO-3637,342.54,2,0.0,61.62,15.2
15703,ES-2013-SG20890139-41577,OFF-EN-3660,78.3,6,0.0,28.08,3.33
15704,ES-2014-CK12325139-41993,FUR-CH-5448,422.73,3,0.0,173.25,47.83
15705,ES-2013-SM2095048-41341,OFF-AR-3465,43.65,3,0.0,9.54,1.98
15706,ES-2015-JM15865139-42178,OFF-EN-3656,61.470000000000006,3,0.0,24.57,14.29
15707,ES-2014-BE1133564-41699,OFF-PA-4000,61.74,3,0.0,28.98,6.23
15708,ES-2014-BE1133564-41699,OFF-AP-3878,325.26000000000005,6,0.0,74.7,20.48
15709,IT-2015-TM2149064-42311,TEC-MA-5499,209.088,2,0.4,-20.952000000000027,19.22
15710,IT-2015-TM2149064-42311,OFF-ST-4251,24.192000000000004,2,0.4,-14.148000000000003,2.15
15711,IT-2014-JA1597045-41917,FUR-CH-5442,420.687,1,0.1,-14.042999999999992,46.39
15712,ES-2014-LH1675048-41907,OFF-LA-3321,19.5,2,0.0,6.42,3.11
15713,ES-2014-LH1675048-41907,OFF-PA-5885,169.8,5,0.0,71.25,19.97
15714,ES-2014-LH1675048-41907,TEC-AC-5135,245.13,1,0.0,44.1,85.23
15715,IT-2012-PF19120124-41037,OFF-AR-5922,25.83,2,0.5,-7.77,2.18
15716,ES-2015-MS17770139-42320,OFF-LA-5392,38.85,5,0.0,0.0,9.57
15717,ES-2013-LH1690045-41474,OFF-PA-4143,102.48000000000002,2,0.0,9.18,14.98
15718,ES-2013-LH1690045-41474,OFF-ST-6058,222.345,5,0.1,34.54500000000001,43.18
15719,ES-2012-GT1475548-41215,TEC-MA-5513,537.0000000000001,2,0.0,144.96,23.42
15720,ES-2012-GT1475548-41215,FUR-FU-3037,181.17,9,0.0,36.18000000000001,8.7
15721,ES-2013-EM1420045-41529,OFF-SU-2989,127.2,5,0.0,11.400000000000002,6.62
15722,ES-2012-CD11920120-41262,OFF-BI-3255,96.6,2,0.0,11.58,6.66
15723,ES-2013-JP1546048-41446,OFF-EN-5030,98.64,2,0.0,9.84,8.6
15724,ES-2013-JP1546048-41446,OFF-BI-3714,144.0,5,0.0,64.80000000000001,7.41
15725,ES-2014-MD17860139-41793,TEC-MA-6138,437.157,3,0.1,29.096999999999998,80.51
15726,ES-2015-IG15085120-42263,OFF-AR-3532,114.83999999999996,6,0.0,25.2,8.98
15727,ES-2015-IG15085120-42263,OFF-ST-5695,140.265,5,0.1,6.165000000000003,11.26
15728,ES-2015-IG15085120-42263,TEC-CO-3598,637.08,2,0.0,261.18,65.39
15729,ES-2014-JH1582048-41887,OFF-ST-4284,324.072,7,0.2,24.191999999999997,35.75
15730,ES-2014-JH1582048-41887,OFF-EN-4447,212.139,9,0.1,94.14900000000002,1.5
15731,ES-2015-ZD2192545-42368,OFF-ST-6060,216.0,5,0.1,86.4,15.55
15732,ES-2015-ZD2192545-42368,FUR-TA-3345,588.0224999999999,1,0.35,-27.15749999999997,36.25
15733,ES-2015-ZD2192545-42368,FUR-BO-3618,129.03300000000002,1,0.1,17.192999999999998,14.29
15734,ES-2014-TP2113045-41698,FUR-FU-3941,110.1,1,0.0,8.790000000000001,10.14
15735,ES-2014-TP2113045-41698,FUR-FU-4040,200.64000000000004,4,0.0,38.04,27.66
15736,ES-2014-TP2113045-41698,OFF-FA-5470,14.55,1,0.0,3.78,1.64
15737,ES-2014-TP2113045-41698,OFF-LA-3272,14.04,2,0.0,5.04,1.9
15738,ES-2014-TP2113045-41698,OFF-BI-4810,70.05,5,0.0,25.8,9.73
15739,ES-2014-KM1672048-41782,FUR-BO-5972,238.944,4,0.6,-131.49599999999998,32.24
15740,ES-2013-NC18625139-41366,OFF-ST-4105,143.91,3,0.0,25.83,8.17
15741,ES-2014-AC1042045-41769,OFF-AP-3860,273.888,8,0.1,109.488,12.82
15742,ES-2013-NF183858-41297,OFF-AR-3543,90.63,3,0.0,14.49,11.59
15743,ES-2012-MG1787514-41243,TEC-AC-3403,1795.9200000000003,7,0.0,843.99,154.61
15744,ES-2014-AG10330139-41921,FUR-BO-5960,394.2000000000001,2,0.0,145.8,20.85
15745,ES-2014-AG10330139-41921,OFF-AR-5933,291.96,6,0.0,137.16,24.74
15746,ES-2015-RK1930048-42024,OFF-EN-4912,139.32,3,0.0,13.86,22.17
15747,ES-2015-RK1930048-42024,OFF-BI-3186,27.330000000000005,1,0.0,3.54,3.58
15748,ES-2015-CV1229548-42297,OFF-AR-3552,97.2,2,0.0,41.76,4.52
15749,ES-2015-CV1229548-42297,OFF-EN-3111,66.69,3,0.0,30.6,2.37
15750,ES-2015-CV1229548-42297,OFF-FA-6200,97.56,6,0.0,48.78,7.32
15751,ES-2015-CV1229548-42297,OFF-AR-6124,39.69,3,0.0,12.689999999999998,2.7
15752,ES-2012-JP15520139-41132,OFF-AR-3466,41.958,3,0.1,10.637999999999998,15.67
15753,ES-2014-TA2138544-41683,OFF-BI-4803,29.910000000000004,1,0.0,11.94,2.47
15754,ES-2013-ES1408048-41364,OFF-ST-5701,572.6700000000001,3,0.1,178.11,76.37
15755,ES-2013-ES1408048-41364,OFF-AR-3546,56.88,4,0.0,1.08,7.62
15756,ES-2013-ES1408048-41364,OFF-ST-4055,342.7920000000001,3,0.1,-30.52800000000001,40.2
15757,ES-2013-ES1408048-41364,OFF-LA-4659,25.379999999999995,3,0.0,9.63,2.11
15758,ES-2013-ES1408048-41364,OFF-BI-2901,102.18,2,0.0,29.58,12.81
15759,ES-2013-SB2018545-41620,OFF-LA-6042,45.96,4,0.0,8.64,13.52
15760,ES-2015-LO1717048-42255,TEC-CO-4592,1513.56,4,0.0,741.5999999999999,130.1
15761,ES-2015-LO1717048-42255,OFF-ST-4029,28.998,3,0.1,8.658,2.28
15762,ES-2015-LO1717048-42255,OFF-BI-2884,121.92000000000002,4,0.0,10.92,11.0
15763,ES-2015-LO1717048-42255,OFF-AR-3463,289.71,9,0.0,109.89,19.66
15764,ES-2015-LC1696064-42049,FUR-BO-4851,1235.25,3,0.0,469.35,75.5
15765,ES-2015-LC1696064-42049,TEC-MA-5508,102.31199999999998,2,0.4,-66.52799999999999,3.53
15766,ES-2015-LC1696064-42049,OFF-ST-6060,28.8,1,0.4,2.879999999999999,3.56
15767,ES-2015-LC1696064-42049,OFF-PA-5876,55.92,2,0.0,27.36,8.85
15768,ES-2015-BF1117064-42263,TEC-AC-5865,158.58,2,0.0,20.58,6.53
15769,ES-2015-BF1117064-42263,OFF-ST-4108,169.344,6,0.4,-2.9159999999999684,7.3
15770,ES-2015-BF1117064-42263,TEC-CO-4765,1209.4499999999998,5,0.0,241.8,83.89
15771,ES-2012-JO1514545-41072,FUR-BO-5952,264.168,2,0.1,55.728,30.14
15772,ES-2012-JO1514545-41072,FUR-BO-3905,437.72399999999993,4,0.1,165.32399999999998,68.34
15773,ES-2014-PW19030139-41805,TEC-MA-4193,1071.441,7,0.1,285.621,63.86
15774,ES-2014-PW19030139-41805,TEC-MA-5495,136.89,3,0.1,-12.240000000000002,21.13
15775,ES-2014-PW19030139-41805,OFF-AR-3502,178.20000000000002,4,0.1,45.48,24.32
15776,IT-2012-TS21370124-40998,FUR-FU-3049,40.008,2,0.6,-44.05199999999999,2.78
15777,ES-2015-FO1430545-42320,OFF-AR-3454,88.44,4,0.0,15.84,5.25
15778,ES-2012-MH1762062-41060,OFF-BI-6371,27.99,2,0.5,-9.570000000000004,3.2
15779,ES-2012-MH1762062-41060,OFF-EN-5032,25.23,1,0.5,-5.580000000000002,1.97
15780,ES-2012-MH1762062-41060,FUR-BO-4851,1029.375,5,0.5,-247.125,141.5
15781,ES-2015-HJ1487545-42227,OFF-SU-2990,22.14,1,0.0,1.32,1.58
15782,ES-2015-HJ1487545-42227,OFF-ST-4283,157.46399999999997,3,0.1,59.45400000000001,9.43
15783,ES-2015-HJ1487545-42227,OFF-AP-4507,1955.1240000000005,4,0.1,608.244,124.52
15784,ES-2015-HJ1487545-42227,TEC-PH-5350,829.1325000000002,7,0.15,146.21249999999995,51.36
15785,ES-2015-HJ1487545-42227,TEC-AC-3390,116.31,1,0.0,34.89,7.06
15786,ES-2014-SC2072548-41879,FUR-BO-4858,618.0840000000001,4,0.1,27.444000000000003,53.79
15787,ES-2013-JG1516048-41630,FUR-BO-3629,341.577,3,0.1,121.437,47.61
15788,ES-2013-JG1516048-41630,OFF-ST-4263,71.36099999999999,3,0.1,24.561000000000003,12.47
15789,ES-2013-JG1516048-41630,OFF-EN-4450,61.86,2,0.0,19.14,6.14
15790,ES-2013-JG1516048-41630,OFF-ST-6272,98.388,2,0.1,-5.472,24.98
15791,ES-2014-SN20710139-41941,TEC-MA-4998,103.5,2,0.0,6.18,11.73
15792,ES-2014-SN20710139-41941,TEC-CO-4591,1519.32,4,0.0,182.28,94.39
15793,ES-2014-SN20710139-41941,OFF-BI-3723,42.56999999999999,3,0.0,8.91,2.22
15794,IT-2014-DO1364564-41809,TEC-PH-5349,78.15599999999999,2,0.4,-46.944,4.8
15795,IT-2014-DO1364564-41809,OFF-BI-3737,21.78,3,0.0,7.56,1.65
15796,ES-2015-DE1325545-42341,OFF-SU-4991,43.47,1,0.0,2.16,3.91
15797,ES-2014-KW16435139-41641,FUR-BO-5961,1567.44,8,0.0,360.48,157.47
15798,ES-2014-NB1858045-41731,OFF-AP-3869,1339.4159999999997,3,0.1,223.23600000000008,50.42
15799,ES-2015-LS1697548-42316,TEC-PH-5830,66.50999999999999,1,0.0,19.26,5.63
15800,ES-2015-LS1697548-42316,OFF-ST-5693,637.335,5,0.1,113.235,91.46
15801,ES-2014-ML1826548-41989,OFF-FA-6195,55.92,4,0.0,20.04,5.08
15802,ES-2014-RB1979548-41706,OFF-AR-3451,113.58,6,0.0,45.36,4.51
15803,ES-2014-SM2090545-41964,OFF-FA-6205,90.72,7,0.0,40.74,5.35
15804,ES-2015-WB2185045-42348,OFF-BI-6370,88.47,3,0.0,18.54,2.37
15805,ES-2015-HW1493545-42216,OFF-ST-4283,104.97599999999998,2,0.1,39.636,3.68
15806,ES-2015-HW1493545-42216,OFF-ST-4250,88.56,5,0.1,5.760000000000002,10.19
15807,IT-2013-DB1297045-41562,FUR-TA-5055,3062.6310000000003,11,0.35,-141.66900000000032,133.95
15808,IT-2015-CR1273045-42347,FUR-BO-5788,1052.433,3,0.1,-81.92700000000002,112.98
15809,ES-2013-FH1427548-41352,OFF-PA-3988,135.54,3,0.0,40.59,26.8
15810,ES-2013-CS1246045-41621,OFF-BI-3256,352.38,7,0.0,21.0,24.16
15811,ES-2013-JH1582048-41306,TEC-PH-5836,965.16,7,0.0,463.25999999999993,253.09
15812,ES-2013-JH1582048-41306,TEC-PH-3806,3263.4000000000005,5,0.0,848.4000000000001,469.29
15813,IT-2013-LD16855125-41552,OFF-AR-5904,414.24,8,0.0,153.12,49.4
15814,IT-2013-LD16855125-41552,OFF-ST-4251,60.48000000000001,3,0.0,2.97,4.58
15815,IT-2013-LD16855125-41552,TEC-AC-4172,76.19999999999999,2,0.0,5.28,5.49
15816,IT-2013-LD16855125-41552,FUR-BO-5960,591.3000000000001,3,0.0,218.7,86.31
15817,ES-2015-SR20740139-42018,TEC-CO-3607,428.6700000000001,3,0.0,42.84,30.79
15818,ES-2015-SR20740139-42018,OFF-ST-6275,214.92,4,0.0,25.68,17.0
15819,ES-2014-VP2173091-41720,OFF-AR-3492,55.86,4,0.5,-43.62,3.89
15820,ES-2014-CM1193544-41753,OFF-AR-5913,37.86,2,0.0,13.62,6.79
15821,ES-2014-XP2186564-41756,FUR-BO-4849,1242.8099999999995,3,0.0,397.62,32.26
15822,ES-2012-JS1594064-40932,OFF-AR-3539,27.630000000000003,1,0.0,4.14,3.33
15823,ES-2012-DL13330139-41018,OFF-AR-3454,66.33,3,0.0,11.88,4.6
15824,ES-2012-DL13330139-41018,TEC-PH-3817,692.8499999999999,5,0.0,228.6,78.24
15825,ES-2012-DL13330139-41018,OFF-PA-3987,186.36,4,0.0,89.4,16.21
15826,ES-2012-DL13330139-41018,OFF-LA-6036,26.1,3,0.0,11.97,2.62
15827,ES-2014-BM117858-41807,OFF-ST-4105,239.85,5,0.0,43.05,39.29
15828,ES-2014-BM117858-41807,OFF-AR-3547,28.98,2,0.0,9.54,4.03
15829,ES-2014-BM117858-41807,OFF-BI-4812,33.959999999999994,2,0.0,0.96,2.93
15830,ES-2014-BM117858-41807,TEC-MA-6146,298.08,4,0.0,23.76,55.48
15831,ES-2014-BM117858-41807,FUR-FU-3942,428.2800000000001,4,0.0,175.56,38.66
15832,ES-2015-RD19585120-42344,OFF-EN-5030,197.28000000000003,4,0.0,19.68,28.76
15833,ES-2015-RD19585120-42344,OFF-ST-4283,104.97599999999998,2,0.1,39.636,22.13
15834,ES-2015-RD19585120-42344,OFF-LA-3298,73.92,8,0.0,22.8,11.76
15835,ES-2012-PF1922564-41212,OFF-SU-4120,81.89999999999999,3,0.0,3.24,27.5
15836,ES-2015-JM1586545-42120,OFF-BI-4828,62.370000000000005,7,0.0,11.13,3.29
15837,ES-2015-JM1586545-42120,FUR-BO-4865,450.36,4,0.1,190.08,3.86
15838,ES-2015-JM1586545-42120,OFF-LA-3311,17.28,2,0.0,7.92,2.0
15839,ES-2015-PB19210139-42222,TEC-AC-4152,39.33,1,0.0,17.28,4.18
15840,ES-2015-PB19210139-42222,TEC-AC-3405,517.9200000000001,2,0.0,243.42,45.74
15841,ES-2013-LE16810120-41590,OFF-EN-4437,19.8,2,0.0,7.92,1.73
15842,ES-2013-LE16810120-41590,OFF-FA-5474,30.06,2,0.0,12.0,1.65
15843,ES-2013-LE16810120-41590,OFF-AR-3461,87.84,3,0.0,4.32,6.36
15844,ES-2013-LE16810120-41590,FUR-BO-3637,856.3499999999999,5,0.0,154.04999999999998,44.64
15845,ES-2013-LE16810120-41590,TEC-MA-6154,696.654,7,0.1,-23.22600000000001,47.61
15846,ES-2013-JK15625139-41618,OFF-FA-5474,60.12,4,0.0,24.0,4.7
15847,ES-2015-YS21880139-42172,OFF-EN-5022,45.72,3,0.0,13.68,6.25
15848,ES-2013-BD1162064-41493,FUR-BO-5959,582.1200000000001,3,0.0,139.68,31.85
15849,ES-2013-RD1981048-41366,OFF-BI-2919,50.4,5,0.0,23.1,16.76
15850,ES-2012-SG20470120-41272,TEC-MA-4203,142.884,2,0.1,44.42400000000001,6.94
15851,ES-2015-SJ20215120-42238,FUR-BO-4848,1233.63,3,0.0,234.36,72.73
15852,ES-2015-SJ20215120-42238,OFF-BI-6371,83.97,3,0.0,27.629999999999995,14.7
15853,ES-2015-SJ20215120-42238,OFF-SU-4132,329.07,7,0.0,62.370000000000005,24.32
15854,ES-2015-BP1109545-42107,FUR-CH-4633,156.006,3,0.1,20.736000000000004,12.47
15855,ES-2015-BP1109545-42107,OFF-ST-6047,537.03,3,0.1,107.36999999999996,44.41
15856,IT-2015-VF2171564-42263,FUR-CH-4563,288.192,4,0.6,-180.168,18.21
15857,ES-2014-MC17575139-41880,OFF-BI-3736,11.4,2,0.0,4.74,1.91
15858,ES-2013-AJ1096048-41545,FUR-BO-3904,978.48,3,0.1,10.799999999999985,49.41
15859,ES-2013-AJ1096048-41545,TEC-AC-5129,147.45000000000002,5,0.0,19.05,11.06
15860,ES-2013-AJ1096048-41545,OFF-LA-4695,78.33,7,0.0,35.07,6.79
15861,ES-2013-AJ1096048-41545,FUR-BO-5954,267.57,2,0.1,29.73,17.43
15862,ES-2015-RW19690139-42316,FUR-FU-4076,31.121999999999996,2,0.3,5.742000000000004,3.6
15863,ES-2014-SC2069564-41643,OFF-PA-4001,102.45,5,0.0,14.249999999999998,11.71
15864,ES-2015-ZC21910139-42366,OFF-EN-3105,135.45000000000002,5,0.0,54.15,20.55
15865,ES-2015-ZC21910139-42366,OFF-PA-6619,237.33,9,0.0,47.25,40.28
15866,ES-2015-PW1903045-42320,OFF-BI-3255,338.1,7,0.0,40.53,49.37
15867,ES-2015-PW1903045-42320,OFF-SU-2979,188.37000000000003,7,0.0,13.02,10.29
15868,ES-2015-PW1903045-42320,FUR-BO-3640,330.15600000000006,1,0.1,80.67599999999999,66.46
15869,ES-2015-PW1903045-42320,OFF-ST-4261,71.28,3,0.1,31.68,10.39
15870,IT-2014-AJ1078091-41752,TEC-PH-3803,227.745,3,0.5,-113.89499999999995,15.69
15871,IT-2014-AJ1078091-41752,OFF-ST-6031,191.205,3,0.5,-187.425,20.94
15872,IT-2012-WB2185062-41044,OFF-AP-3583,115.065,3,0.5,-39.19500000000001,9.01
15873,ES-2014-LO17170139-41717,OFF-EN-3663,332.01,7,0.0,119.49,75.3
15874,ES-2015-SC2057545-42291,TEC-AC-4157,254.88,3,0.0,109.53,69.73
15875,ES-2015-SC2057545-42291,OFF-AR-3478,381.78,7,0.0,183.12000000000003,91.9
15876,ES-2013-RA19285120-41632,OFF-ST-4295,258.39000000000004,5,0.1,114.84,15.79
15877,ES-2013-RA19285120-41632,OFF-ST-4266,559.7909999999999,3,0.1,99.44100000000002,30.17
15878,ES-2014-CL1189045-41740,OFF-SU-4995,57.19500000000001,3,0.5,-26.325000000000003,8.83
15879,ES-2014-CL1189045-41740,OFF-ST-6281,65.05199999999999,3,0.6,-63.46799999999999,11.05
15880,ES-2014-AH10030139-41929,OFF-AR-3457,53.400000000000006,2,0.0,14.94,5.85
15881,ES-2015-SP20650120-42349,FUR-BO-5969,1162.89,3,0.0,11.61,131.39
15882,IT-2015-GT14635124-42046,OFF-ST-5703,210.69,2,0.5,-105.39,11.03
15883,ES-2015-MY1829545-42326,OFF-AR-5911,16.02,1,0.0,0.63,1.95
15884,IT-2015-JL1517548-42099,OFF-ST-4251,54.432000000000016,3,0.1,-3.078000000000002,4.33
15885,IT-2012-AH1021091-41143,TEC-CO-3679,261.78000000000003,2,0.5,-204.24000000000004,18.46
15886,ES-2015-TP21415139-42251,OFF-AR-6116,46.92,2,0.0,15.9,15.48
15887,ES-2013-BS1180045-41461,FUR-CH-5446,258.12,2,0.1,74.51999999999998,11.66
15888,ES-2013-BS1180045-41461,OFF-SU-6167,75.24000000000001,3,0.0,9.0,4.43
15889,ES-2013-BS1180045-41461,FUR-FU-4035,226.32,4,0.0,99.48,15.12
15890,IT-2014-VP2173048-41990,OFF-ST-6041,104.328,7,0.1,-4.661999999999999,10.64
15891,ES-2013-BD1156064-41415,FUR-FU-4040,100.32000000000002,2,0.0,19.02,5.69
15892,ES-2014-TH21235125-41814,TEC-CO-4593,3421.71,9,0.0,1060.56,230.04
15893,ES-2014-TH21235125-41814,OFF-ST-6248,269.22,2,0.0,126.48,18.52
15894,ES-2014-TH21235125-41814,OFF-PA-4148,149.4,5,0.0,4.35,7.03
15895,ES-2014-TH21235125-41814,FUR-FU-5719,251.1,5,0.0,40.05,13.12
15896,IT-2013-PM1894045-41546,TEC-MA-5572,2016.846,9,0.15,-0.0540000000000304,540.77
15897,IT-2013-PM1894045-41546,TEC-PH-3147,1081.7099999999998,2,0.15,89.07,196.9
15898,IT-2013-PM1894045-41546,OFF-BI-3189,28.230000000000004,1,0.0,0.0,8.56
15899,ES-2014-FM1421564-41804,TEC-AC-3402,1552.5,6,0.0,62.10000000000001,252.17
15900,ES-2015-PS1876048-42179,TEC-PH-5269,3873.24,6,0.0,890.8199999999999,206.54
15901,ES-2015-PS1876048-42179,OFF-AP-4500,252.585,1,0.1,-11.234999999999996,14.37
15902,ES-2013-BD1172548-41388,OFF-BI-3293,50.64,8,0.0,1.92,2.21
15903,ES-2014-DK1315048-41993,TEC-MA-6133,259.77,7,0.0,38.85000000000001,34.13
15904,ES-2014-DK1315048-41993,OFF-ST-6229,30.564,2,0.1,12.564,1.84
15905,ES-2015-CC12670125-42243,OFF-ST-4031,46.64999999999999,5,0.0,14.849999999999998,4.38
15906,ES-2012-NC1834045-41233,OFF-BI-6375,50.75999999999999,4,0.0,23.28,3.64
15907,ES-2012-NC1834045-41233,OFF-SU-4119,68.58,2,0.0,26.700000000000003,6.57
15908,ES-2014-RP19270120-41968,OFF-AR-3552,145.79999999999998,3,0.0,62.64,15.37
15909,ES-2014-RP19270120-41968,OFF-FA-5469,43.29,3,0.0,21.15,6.58
15910,IT-2012-DP1300045-40916,FUR-BO-4848,986.904,6,0.6,-1011.6359999999996,65.64
15911,IT-2012-DP1300045-40916,OFF-AR-3499,115.8,5,0.5,-55.65,3.91
15912,ES-2014-FM1438064-41880,OFF-AR-5903,203.16,4,0.0,26.4,19.44
15913,ES-2014-FM1438064-41880,OFF-AR-3499,138.96,3,0.0,36.09,7.21
15914,ES-2014-FM1438064-41880,FUR-FU-5730,434.04,4,0.0,160.56,59.63
15915,IT-2015-JO15550139-42237,FUR-FU-3932,131.85,5,0.4,-79.2,27.18
15916,IT-2015-JO15550139-42237,OFF-ST-4094,87.156,2,0.1,16.415999999999997,10.48
15917,IT-2013-MB1808534-41319,OFF-PA-5892,16.709999999999997,2,0.5,-10.409999999999997,1.5699999999999998
15918,IT-2013-MB1808534-41319,FUR-FU-5726,16.968000000000004,1,0.6,-19.09200000000001,1.48
15919,ES-2013-HP1481545-41551,OFF-AR-5904,207.12,4,0.0,76.56,21.85
15920,ES-2015-RD1958548-42265,OFF-BI-3251,49.44,4,0.0,4.92,5.49
15921,ES-2015-RD1958548-42265,OFF-ST-6274,147.66299999999998,3,0.1,24.543,13.82
15922,ES-2014-RB19570120-41971,FUR-BO-5760,3063.27,7,0.0,1470.2100000000005,419.38
15923,ES-2014-RB19570120-41971,OFF-AP-4496,81.6,2,0.0,35.88,14.24
15924,ES-2014-RB19570120-41971,OFF-LA-4696,56.85000000000001,5,0.0,15.9,6.21
15925,ES-2014-RB19570120-41971,OFF-BI-4810,28.02,2,0.0,10.32,2.99
15926,ES-2014-RB19570120-41971,OFF-BI-3293,18.99,3,0.0,0.72,2.56
15927,ES-2015-NS1864064-42235,FUR-BO-5972,740.8500000000001,5,0.0,266.70000000000005,39.62
15928,IT-2015-BD1172591-42136,OFF-AR-6115,11.235,1,0.5,-11.235,1.56
15929,ES-2014-DJ1363045-41655,OFF-AR-3454,88.44,4,0.0,15.84,4.29
15930,ES-2014-DJ1363045-41655,OFF-PA-4002,344.37,13,0.0,61.620000000000005,21.49
15931,ES-2014-DJ1363045-41655,OFF-BI-3249,57.15,5,0.0,20.55,4.56
15932,IT-2015-CD1192045-42160,OFF-ST-4252,70.956,4,0.1,-3.2040000000000006,6.4
15933,ES-2012-NM1844545-41244,OFF-BI-3258,246.0,5,0.0,105.75,23.91
15934,ES-2013-TS210858-41392,OFF-AR-3533,40.25999999999999,2,0.0,10.44,1.14
15935,ES-2013-TS210858-41392,OFF-AR-3531,18.87,1,0.0,4.71,1.81
15936,ES-2013-TS210858-41392,OFF-LA-4638,21.419999999999995,2,0.0,3.42,1.61
15937,ES-2013-TS210858-41392,TEC-MA-5508,426.3,5,0.0,4.2,33.8
15938,ES-2013-TS210858-41392,OFF-PA-6606,83.25,3,0.0,18.27,7.76
15939,ES-2012-CD1198048-41151,OFF-ST-5693,764.802,6,0.1,135.882,24.72
15940,ES-2012-CD1198048-41151,OFF-FA-6205,50.28,4,0.0,15.48,3.44
15941,ES-2012-CD1198048-41151,OFF-ST-6248,362.232,3,0.1,-4.068000000000012,28.74
15942,ES-2015-CK1220564-42325,TEC-CO-4582,743.3999999999999,5,0.0,89.1,72.32
15943,ES-2015-CK1220564-42325,OFF-AR-3553,390.96,8,0.0,113.28,48.89
15944,ES-2015-CK1220564-42325,OFF-AR-3467,34.92,2,0.0,14.28,1.27
15945,ES-2015-TP2156564-42224,TEC-AC-4154,292.11,7,0.0,113.82,19.67
15946,ES-2015-TP2156564-42224,OFF-AR-3496,36.63,3,0.0,0.0,1.86
15947,ES-2015-AR1057044-42265,TEC-AC-3396,173.25,3,0.0,74.42999999999999,21.39
15948,ES-2015-AR1057044-42265,OFF-AR-5932,93.48,2,0.0,43.92,11.36
15949,IT-2012-ZC2191048-41174,OFF-AR-3447,144.99,3,0.1,-3.2399999999999984,55.7
15950,IT-2012-ZC2191048-41174,OFF-PA-6607,71.118,3,0.1,31.60799999999999,18.37
15951,IT-2012-ZC2191048-41174,OFF-AP-3572,1209.84,5,0.2,241.89000000000004,199.64
15952,IT-2012-ZC2191048-41174,OFF-EN-3658,21.438,2,0.1,3.317999999999999,4.56
15953,IT-2012-ZC2191048-41174,OFF-AP-3874,3018.624,7,0.2,377.2439999999999,655.91
15954,IT-2014-DB13660124-41968,FUR-FU-6278,26.712,3,0.6,-10.098,1.49
15955,ES-2015-MH1802564-42296,OFF-ST-4106,174.42,6,0.4,20.340000000000003,18.56
15956,ES-2015-MH1802564-42296,FUR-BO-4852,490.08,4,0.0,19.56,53.6
15957,ES-2015-MH1802564-42296,OFF-LA-4537,79.38,7,0.0,12.599999999999998,10.38
15958,ES-2015-MH1802564-42296,OFF-PA-5878,71.46000000000001,3,0.0,18.54,11.81
15959,ES-2015-MH1802564-42296,OFF-BI-2897,90.9,6,0.0,12.599999999999998,6.89
15960,IT-2014-PO1886591-41856,OFF-FA-6184,18.66,2,0.5,-0.7800000000000011,2.24
15961,IT-2015-BP1109548-42192,OFF-SU-4116,36.50999999999999,1,0.0,5.46,3.41
15962,IT-2015-BP1109548-42192,OFF-AP-4511,262.17,5,0.1,98.97,34.65
15963,ES-2015-GH14665139-42364,FUR-CH-5808,459.513,3,0.1,142.89300000000003,77.01
15964,ES-2015-GH14665139-42364,TEC-MA-4199,277.398,1,0.1,3.078000000000003,38.01
15965,ES-2015-GH14665139-42364,OFF-AR-3499,125.064,3,0.1,22.194,19.52
15966,IT-2014-MB1730564-41977,FUR-CH-4562,213.228,3,0.6,-143.982,16.79
15967,ES-2014-JC1577548-41863,OFF-SU-6178,268.74,6,0.0,91.26,12.53
15968,IT-2012-AA10645139-41216,OFF-EN-4914,125.895,7,0.5,-75.705,11.81
15969,IT-2012-AA10645139-41216,OFF-FA-5483,17.19,3,0.5,-3.150000000000002,3.27
